iter	Logloss
494	0.03123692694
495	0.03116022757
496	0.03110241439
497	0.0310080301
498	0.03092820134
499	0.03081093111
500	0.03070748667
501	0.03062948535
502	0.03055261711
503	0.03051143964
504	0.03041102449
505	0.03033798129
506	0.03028381048
507	0.03017747997
508	0.03011742026
509	0.03003598513
510	0.02997342763
511	0.02990471567
512	0.0298218052
513	0.02973465985
514	0.02968684591
515	0.02965998345
516	0.02516	0.0303517	0.02517	0.0303518	0.02518	0.0302519	0.0519	0.03017520	0.0520	0.03012521	0.0521	0.03005522	0.0522	0.02999523	0.0291940519
524	0.02913078473
525	0.02525	0.0297526	0.02526	0.0296527	0.0288998727
528	0.02881327214
529	0.02529	0.0294530	0.02530	0.029531	0.028531	0.029532	0.028532	0.029533	0.028533	0.029534	0.028534	0.029535	0.028535	0.02536	0.0282536	0.02537	0.0281537	0.0288227882
538	0.02877122478
539	0.02867610872
540	0.02860572773
541	0.02851347532
542	0.02842925478
543	0.02834232307
544	0.02827244985
545	0.02822321071
546	0.02815398424
547	0.02808400642
548	0.02802734681
549	0.02793637497
550	0.02788184885
551	0.02781242271
552	0.02775163695
553	0.02770986609
554	0.02763330987
555	0.02758378427
556	0.02750526466
557	0.02744749361
558	0.0273808039
559	0.0272894713
560	0.02724672328
561	0.02718630282
562	0.02713020889
563	0.02706868384
564	0.02701243096
565	0.02696121009
566	0.02689401863
567	0.02684972598
568	0.0267789737
569	0.02672061499
570	0.02667206781
571	0.02659706622
572	0.02654665952
573	0.02649898661
574	0.02644019819
575	0.02639738614
576	0.02634005174
577	0.02629659981
578	0.02624358689
579	0.02617410931
580	0.02611856897
581	0.0260659273
582	0.02600121847
583	0.02593190183
584	0.02586282788
585	0.0258237325
586	0.02576405066
587	0.02571633877
588	0.02564251473
589	0.02558691181
590	0.02550967446
591	0.02546132244
592	0.0254227479
593	0.02535442864
594	0.02530297511
595	0.02526106894
596	0.025213265
597	0.02514728386
598	0.02505239345
599	0.0249623489
600	0.0248929623
601	0.02486006925
602	0.0248062068
603	0.02474745228
604	0.02468751213
605	0.02462775824
606	0.02458164258
607	0.02451971217
608	0.02446393579
609	0.02439888749
610	0.02431370276
611	0.02426500457
612	0.02421563022
613	0.02414487694
614	0.02409855229
615	0.02405296614
616	0.02399046456
617	0.02392181924
618	0.023879298
619	0.02384198551
620	0.02378961118
621	0.02373207639
622	0.02366753341
623	0.02361570741
624	0.02355665998
625	0.02350403309
626	0.02345899131
627	0.02339892061
628	0.02334217195
629	0.02330058651
630	0.0232544414
631	0.02318485014
632	0.02313858757
633	0.02307899002
634	0.0230490416
635	0.02300194759
636	0.02296323121
637	0.02289696226
638	0.02284763738
639	0.02276498859
640	0.02272115531
641	0.02267320153
642	0.02263166936
643	0.02257152527
644	0.02251823834
645	0.02246649857
646	0.02241058502
647	0.02236819039
648	0.02230905659
649	0.02224477199
650	0.02221223534
651	0.02215510431
652	0.02210855693
653	0.02203994972
654	0.02197280669
655	0.02194533847
656	0.02191246771
657	0.02184926528
658	0.02180167896
659	0.02174237884
660	0.02168762298
661	0.02165344228
662	0.02158634151
663	0.02152839789
664	0.02146060463
665	0.02142103259
666	0.02136817248
667	0.02134016739
668	0.02128851405
669	0.02121275153
670	0.02115774504
671	0.02111454343
672	0.02105434047
673	0.02102278125
674	0.02097949813
675	0.020936501
676	0.02088114952
677	0.02084582567
678	0.02081047763
679	0.02077260614
680	0.02074007403
681	0.02069310524
682	0.02064443028
683	0.02061281391
684	0.02057825987
685	0.02053900561
686	0.02049243682
687	0.0204808482
688	0.02043752195
689	0.0204149988
690	0.02036979363
691	0.0203344286
692	0.02028793693
693	0.0202339321
694	0.0201948279
695	0.02016033622
696	0.02010020319
697	0.0200646309
698	0.02001351438
699	0.01997430548
700	0.01994098377
701	0.01992465339
702	0.01989950069
703	0.01987848435
704	0.019831068
705	0.01979827037
706	0.01975675374
707	0.01971392846
708	0.01968294904
709	0.01967356581
710	0.01963220747
711	0.01957407106
712	0.01952363026
713	0.01947898697
714	0.01946295418
715	0.01942237633
716	0.01939156656
717	0.01936919928
718	0.01934213821
719	0.01931499091
720	0.01927736118
721	0.01924860155
722	0.01920508102
723	0.0191684865
724	0.01912291782
725	0.01907966165
726	0.0190482504
727	0.01902027634
728	0.01897933517
729	0.01894659727
730	0.01890489782
731	0.01886971948
732	0.01882790619
733	0.0187740418
734	0.01872754326
735	0.01869133449
736	0.01865603046
737	0.01861526239
738	0.01858077307
739	0.01854089837
740	0.01850402845
741	0.01845357191
742	0.01841368602
743	0.01838878142
744	0.01834768563
745	0.01831590804
746	0.01827911418
747	0.01823830379
748	0.01820833585
749	0.01817530009
750	0.01813983819
751	0.01810614802
752	0.01807538561
753	0.0180424734
754	0.01801279887
755	0.01797982088
756	0.01793412495
757	0.01790850165
758	0.0178832349
759	0.01785137986
760	0.01780403494
761	0.01776429573
762	0.01772140122
763	0.01769223216
764	0.01764189825
765	0.01761259535
766	0.01759313576
767	0.01753634506
768	0.01749622915
769	0.01746226107
770	0.01742532126
771	0.01739915734
772	0.01738203973
773	0.01735500185
774	0.01732037798
775	0.01729434808
776	0.01726466634
777	0.01722538567
778	0.0171837826
779	0.01714479968
780	0.01712660858
781	0.01708654228
782	0.0170443052
783	0.017009895
784	0.01696887847
785	0.01694824154
786	0.01692197448
787	0.01690301724
788	0.01687302391
789	0.01684748607
790	0.01680000144
791	0.01675179761
792	0.01671901368
793	0.01668542062
794	0.01665099108
795	0.01660334181
796	0.01657154972
797	0.01654312738
798	0.01653309707
799	0.01649582277
800	0.01644563472
801	0.01642080243
802	0.01639132425
803	0.01635660221
804	0.01632307955
805	0.01629048941
806	0.01627713991
807	0.01623595168
808	0.01620680086
809	0.01617389409
810	0.01615296141
811	0.0161260742
812	0.01609300677
813	0.01606258334
814	0.01602725839
815	0.0160099618
816	0.01599634852
817	0.01596602962
818	0.01594008582
819	0.0158926015
820	0.01586718874
821	0.01583523669
822	0.01578211988
823	0.01575592579
824	0.01572807094
825	0.01570811941
826	0.01567696282
827	0.01564712104
828	0.01560144594
829	0.01557360076
830	0.01553852814
831	0.01551114579
832	0.01547281417
833	0.01545386298
834	0.01542650791
835	0.01539248969
836	0.01535229562
837	0.0153200885
838	0.01529885272
839	0.0152764826
840	0.01524680189
841	0.01520801253
842	0.01518041968
843	0.01514469248
844	0.01509807439
845	0.01506924776
846	0.0150403245
847	0.01503016765
848	0.01499351055
849	0.01498154342
850	0.0149461357
851	0.01491792627
852	0.0148903317
853	0.01485640063
854	0.01483459751
855	0.01481305479
856	0.01478319274
857	0.01476585575
858	0.01473092786
859	0.01470965923
860	0.01467466148
861	0.01464887667
862	0.01462116592
863	0.01459542197
864	0.01455987191
865	0.01454533672
866	0.01451571987
867	0.01448549358
868	0.01445894059
869	0.01444575206
870	0.01441666768
871	0.0143906809
872	0.01434783802
873	0.01433582845
874	0.01430499808
875	0.0142855502
876	0.01425996496
877	0.01425085279
878	0.01422771071
879	0.01420385652
880	0.01416585197
881	0.01414590295
882	0.01411970799
883	0.01410572124
884	0.01407949254
885	0.01406147736
886	0.01405056969
887	0.01401919826
888	0.01400046261
889	0.01395393865
890	0.01392863236
891	0.01391096769
892	0.0138948432
893	0.01388083824
894	0.01387391235
895	0.01386253564
896	0.0138378629
897	0.01381869235
898	0.01379250357
899	0.0137621569
900	0.01374496663
901	0.01373497218
902	0.01371264998
903	0.01369965047
904	0.01367027847
905	0.013644184
906	0.01361925526
907	0.0136041144
908	0.01358949321
909	0.01354843078
910	0.01351452812
911	0.0134813825
912	0.01345776559
913	0.01342773035
914	0.01339085458
915	0.01336178196
916	0.01334844092
917	0.01331580626
918	0.01330816774
919	0.01330097325
920	0.01327471418
921	0.01325811203
922	0.01322955864
923	0.01320420961
924	0.01318644147
925	0.01316083158
926	0.01314668971
927	0.01312663057
928	0.0130990084
929	0.01307921577
930	0.01305784445
931	0.01303889636
932	0.01303555375
933	0.01302906421
934	0.01299684409
935	0.01296592996
936	0.01295763813
937	0.01292612519
938	0.01289199552
939	0.01286975593
940	0.01284241568
941	0.0128117525
942	0.01280447406
943	0.01277715877
944	0.01276270709
945	0.01274649796
946	0.01272178328
947	0.01270753868
948	0.01269259927
949	0.01266752811
950	0.01264115476
951	0.0126154833
952	0.01260658741
953	0.01258103486
954	0.01256272524
955	0.0125603094
956	0.0125338502
957	0.01251629328
958	0.01248801355
959	0.01247394078
960	0.01245830947
961	0.01244240403
962	0.01241881068
963	0.01240278476
964	0.01236898761
965	0.01235052264
966	0.01232344169
967	0.01229517757
968	0.01227276618
969	0.01224386087
970	0.0122206075
971	0.01220663151
972	0.01218702236
973	0.01217936323
974	0.01216681496
975	0.0121390207
976	0.01211622315
977	0.01210046349
978	0.01207114776
979	0.01205101518
980	0.0120331869
981	0.01200963761
982	0.01198367029
983	0.01196811699
984	0.01195548285
985	0.01193132587
986	0.01190475259
987	0.01188662808
988	0.01187254606
989	0.01185096718
990	0.01183526997
991	0.01181326565
992	0.01178902714
993	0.01176240091
994	0.01176039308
995	0.01173825029
996	0.01171686189
997	0.01170770686
998	0.01168963193
999	0.0116695487
8492
005943623
5
06550547
995	0.008486691363
996	0.008477109894
997	0.008467744337
998	0.008462737547
999	0.008456646037
