component_number,explained_variance_ratio,explained_variance_percent,cumulative_variance_ratio,cumulative_variance_percent
407,0.00035269303278930155,0.03526930327893016,0.9128542735803383,91.28542735803383
408,0.00035196992840589957,0.035196992840589955,0.9132062435087442,91.32062435087443
409,0.00035109218802987894,0.035109218802987896,0.9135573356967741,91.35573356967741
410,0.0003501085689232355,0.035010856892323555,0.9139074442656974,91.39074442656974
411,0.0003491527866297407,0.03491527866297407,0.9142565970523271,91.4256597052327
412,0.00034891509050340126,0.03489150905034013,0.9146055121428305,91.46055121428304
413,0.0003470049429063549,0.03470049429063549,0.9149525170857369,91.49525170857369
414,0.00034500442388826996,0.034500442388827,0.9152975215096252,91.52975215096252
415,0.0003448679381659594,0.034486793816595945,0.9156423894477911,91.5642389447791
416,0.0003439745478258411,0.03439745478258411,0.915986363995617,91.5986363995617
417,0.0003435778549695735,0.03435778549695735,0.9163299418505865,91.63299418505865
418,0.0003417905988001676,0.03417905988001676,0.9166717324493866,91.66717324493867
419,0.00034141566178031324,0.034141566178031324,0.917013148111167,91.7013148111167
420,0.0003400733833873668,0.03400733833873668,0.9173532214945543,91.73532214945543
421,0.0003394635982009107,0.033946359820091074,0.9176926850927553,91.76926850927552
422,0.00033850171632251726,0.03385017163225173,0.9180311868090778,91.80311868090779
423,0.0003382468249205367,0.03382468249205367,0.9183694336339984,91.83694336339984
424,0.00033748242831515727,0.03374824283151573,0.9187069160623135,91.87069160623135
425,0.00033669152006871684,0.033669152006871685,0.9190436075823822,91.90436075823823
426,0.00033502113956346497,0.033502113956346495,0.9193786287219458,91.93786287219457
427,0.0003342953893576584,0.03342953893576584,0.9197129241113035,91.97129241113035
428,0.00033309418756535055,0.03330941875653506,0.9200460182988688,92.00460182988688
429,0.00033277463391773274,0.033277463391773274,0.9203787929327866,92.03787929327866
430,0.00033167879167551347,0.033167879167551345,0.9207104717244621,92.07104717244621
431,0.000330880550244935,0.033088055024493496,0.921041352274707,92.10413522747069
432,0.0003300823860199482,0.03300823860199482,0.9213714346607269,92.13714346607269
433,0.00032950558674488245,0.03295055867448825,0.9217009402474717,92.17009402474717
434,0.0003292740114451461,0.03292740114451461,0.9220302142589168,92.20302142589169
435,0.00032865075479135,0.032865075479135,0.9223588650137082,92.23588650137083
436,0.00032693390184972105,0.0326933901849721,0.9226857989155579,92.26857989155579
437,0.00032666219385218476,0.03266621938521848,0.92301246110941,92.30124611094101
438,0.0003252042595915364,0.032520425959153644,0.9233376653690015,92.33376653690016
439,0.00032503315184827524,0.032503315184827526,0.9236626985208498,92.36626985208498
440,0.00032395552200520627,0.03239555220052063,0.9239866540428551,92.39866540428551
441,0.0003228746193469433,0.03228746193469433,0.9243095286622021,92.43095286622021
442,0.0003216926172072562,0.03216926172072562,0.9246312212794093,92.46312212794093
443,0.0003213107390564617,0.03213107390564617,0.9249525320184658,92.49525320184658
444,0.000320133477380961,0.0320133477380961,0.9252726654958467,92.52726654958468
445,0.0003196460895530351,0.03196460895530351,0.9255923115853998,92.55923115853997
446,0.0003184490621595373,0.031844906215953726,0.9259107606475593,92.59107606475592
447,0.0003179428767860646,0.03179428767860646,0.9262287035243454,92.62287035243453
448,0.00031692247803325623,0.03169224780332562,0.9265456260023787,92.65456260023787
449,0.0003164565033470388,0.03164565033470388,0.9268620825057257,92.68620825057256
450,0.0003156151690066493,0.03156151690066493,0.9271776976747323,92.71776976747323
451,0.0003149474436443271,0.03149474436443271,0.9274926451183767,92.74926451183767
452,0.0003138012704715262,0.03138012704715262,0.9278064463888482,92.78064463888482
453,0.0003129669426439104,0.03129669426439104,0.9281194133314922,92.81194133314922
454,0.00031252827679728227,0.03125282767972823,0.9284319416082895,92.84319416082894
455,0.0003122422784562853,0.031224227845628526,0.9287441838867457,92.87441838867457
456,0.0003116450360106436,0.03116450360106436,0.9290558289227564,92.90558289227565
457,0.00031098713821180873,0.031098713821180873,0.9293668160609682,92.93668160609681
458,0.00031054931966599,0.031054931966599,0.9296773653806342,92.96773653806342
459,0.0003102726248067412,0.03102726248067412,0.9299876380054409,92.9987638005441
460,0.0003093826369240183,0.030938263692401827,0.930297020642365,93.0297020642365
461,0.0003091186690219572,0.030911866902195717,0.9306061393113869,93.06061393113869
462,0.0003079231045706641,0.030792310457066412,0.9309140624159575,93.09140624159575
463,0.00030676862585690803,0.030676862585690804,0.9312208310418144,93.12208310418144
464,0.000305519327471159,0.0305519327471159,0.9315263503692855,93.15263503692856
465,0.00030479710113124605,0.030479710113124607,0.9318311474704168,93.18311474704169
466,0.00030445324902475063,0.030445324902475063,0.9321356007194416,93.21356007194416
467,0.00030371326945336375,0.030371326945336376,0.9324393139888949,93.24393139888949
468,0.00030241156845338754,0.030241156845338756,0.9327417255573482,93.27417255573482
469,0.0003019971627926471,0.030199716279264713,0.9330437227201409,93.30437227201409
470,0.00030163649959442896,0.030163649959442897,0.9333453592197354,93.33453592197354
471,0.0003004655355893444,0.03004655355893444,0.9336458247553248,93.36458247553247
472,0.00029945109042477894,0.029945109042477894,0.9339452758457495,93.39452758457494
473,0.0002988605602076351,0.029886056020763507,0.9342441364059572,93.42441364059572
474,0.0002976714139007559,0.02976714139007559,0.934541807819858,93.4541807819858
475,0.0002973661613486776,0.02973661613486776,0.9348391739812066,93.48391739812067
476,0.00029693221943016286,0.029693221943016285,0.9351361062006368,93.51361062006369
477,0.00029532265706783036,0.029532265706783037,0.9354314288577046,93.54314288577046
478,0.00029475176389905767,0.029475176389905766,0.9357261806216036,93.57261806216036
479,0.0002937804627412984,0.029378046274129842,0.9360199610843449,93.60199610843449
480,0.00029327337994361876,0.029327337994361876,0.9363132344642886,93.63132344642887
481,0.0002924386939558255,0.029243869395582548,0.9366056731582444,93.66056731582444
482,0.0002912595808593798,0.02912595808593798,0.9368969327391038,93.68969327391038
483,0.00029060526225994053,0.029060526225994053,0.9371875380013638,93.71875380013638
484,0.0002901070574188271,0.02901070574188271,0.9374776450587826,93.74776450587827
485,0.0002898459441616337,0.02898459441616337,0.9377674910029442,93.77674910029442
486,0.0002887740854358127,0.02887740854358127,0.93805626508838,93.805626508838
487,0.00028826588257449743,0.028826588257449742,0.9383445309709545,93.83445309709545
488,0.00028727158276727885,0.028727158276727886,0.9386318025537218,93.86318025537219
489,0.0002869107395999178,0.028691073959991778,0.9389187132933218,93.89187132933218
490,0.00028679420890186406,0.028679420890186408,0.9392055075022236,93.92055075022236
491,0.00028541203228658066,0.028541203228658066,0.9394909195345102,93.94909195345103
492,0.00028483295703875255,0.028483295703875255,0.939775752491549,93.9775752491549
493,0.00028409266482733354,0.028409266482733356,0.9400598451563763,94.00598451563764
494,0.0002834275376415799,0.028342753764157992,0.9403432726940179,94.03432726940179
495,0.000282888992651508,0.0282888992651508,0.9406261616866693,94.06261616866693
496,0.0002824837321550977,0.02824837321550977,0.9409086454188245,94.09086454188244
497,0.0002816472891463765,0.02816472891463765,0.9411902927079708,94.11902927079709
498,0.00028090379248288134,0.028090379248288135,0.9414711965004537,94.14711965004537
499,0.0002806028536588694,0.028060285365886943,0.9417517993541126,94.17517993541125
500,0.00028004993635924675,0.028004993635924673,0.9420318492904718,94.20318492904718
