iter	Logloss
0	0.681380455
1	0.6704319941
2	0.6605491402
3	0.6513052875
4	0.6420674264
5	0.6325676765
6	0.6218147249
7	0.6129554782
8	0.6038761829
9	0.593979392
10	0.5843815009
11	0.5764108965
12	0.5696830048
13	0.5601334263
14	0.5506364667
15	0.5413606907
16	0.5322341445
17	0.5243172773
18	0.5171332329
19	0.5114508855
20	0.5034361433
21	0.4975826352
22	0.4905965824
23	0.4836683
24	0.476548951
25	0.4697074146
26	0.4624112838
27	0.4550698053
28	0.4482983651
29	0.4426791268
30	0.4371777202
31	0.4316844453
32	0.4262783749
33	0.4209179028
34	0.4154808311
35	0.4091809494
36	0.4030645694
37	0.3978721428
38	0.392829714
39	0.3872709772
40	0.3818782232
41	0.3778719348
42	0.3723997497
43	0.3675943028
44	0.3622593842
45	0.3572283624
46	0.353291475
47	0.3489305052
48	0.344792553
49	0.3401495598
50	0.3358553034
51	0.3315295266
52	0.3270392175
53	0.3226844529
54	0.3184020444
55	0.314514964
56	0.3096778342
57	0.3057428265
58	0.3027423153
59	0.2985824519
60	0.2949108295
61	0.2915524166
62	0.2880064006
63	0.2847687473
64	0.281299349
65	0.2779383695
66	0.2744482192
67	0.271319941
68	0.2679269292
69	0.2658101594
70	0.2627104366
71	0.2595173605
72	0.2568281824
73	0.2538193743
74	0.2512662203
75	0.248562501
76	0.2453218177
77	0.2421879198
78	0.2390522587
79	0.2366667373
80	0.2342506354
81	0.2313522659
82	0.2284832094
83	0.2260055251
84	0.2233749596
85	0.2212390498
86	0.2187918447
87	0.2165281433
88	0.214351925
89	0.2122497077
90	0.2103060494
91	0.2087464774
92	0.2066985627
93	0.2050351615
94	0.203284094
95	0.2012348745
96	0.1990799091
97	0.1976187973
98	0.1958063741
99	0.1938291443
100	0.1921789609
101	0.1906739169
102	0.189016264
103	0.1876644382
104	0.1858191846
105	0.1837339274
106	0.1821332494
107	0.1801256749
108	0.178372802
109	0.1766715889
110	0.1752568063
111	0.1736502874
112	0.1718276338
113	0.1701423972
114	0.1684421049
115	0.1669580997
116	0.165417354
117	0.1638321953
118	0.1624118721
119	0.1607473058
120	0.1596370213
121	0.1581653736
122	0.1565898311
123	0.155444298
124	0.1542185952
125	0.1529140876
126	0.1515428914
127	0.1503139372
128	0.1491507477
129	0.1481981754
130	0.1469262713
131	0.1460798159
132	0.1445405711
133	0.1434573137
134	0.1423557714
135	0.1410815646
136	0.1399696673
137	0.1389016727
138	0.1378468053
139	0.1367465217
140	0.1356725812
141	0.1345245961
142	0.133402158
143	0.132211675
144	0.1313924244
145	0.130214938
146	0.1292708356
147	0.1285577358
148	0.1277634706
149	0.1266891156
150	0.1258830688
151	0.1249764518
152	0.1238123592
153	0.1229114901
154	0.1221839113
155	0.1214484991
156	0.1204876368
157	0.1197252278
158	0.1188326962
159	0.118030146
160	0.1171600714
161	0.1164477988
162	0.115801189
163	0.1149230433
164	0.1141192075
165	0.1132124178
166	0.1126230101
167	0.1118316409
168	0.1110790765
169	0.1102387154
170	0.1096914595
171	0.1090407947
172	0.1083520683
173	0.1077009414
174	0.1071561763
175	0.1064938873
176	0.1057957479
177	0.105227141
178	0.1046818029
179	0.1038160998
180	0.1031596801
181	0.1024125574
182	0.1017235655
183	0.1009809188
184	0.1002478738
185	0.09978135642
186	0.09926233098
187	0.09874237166
188	0.09824556516
189	0.09761143565
190	0.09687614422
191	0.09619509183
192	0.09545445379
193	0.09485222502
194	0.09430838728
195	0.09365436766
196	0.09305157856
197	0.0924534131
198	0.0919327735
199	0.0913511106
200	0.09097146934
201	0.0904648702
202	0.08990091439
203	0.08933146781
204	0.08879780369
205	0.08827076495
206	0.08771090432
207	0.08717257436
208	0.08653491699
209	0.08598771058
210	0.08547154583
211	0.08498810294
212	0.08464695323
213	0.08415780985
214	0.08369958719
215	0.08331163408
216	0.08288417752
217	0.0823521193
218	0.08195544436
219	0.08145548202
220	0.0809302275
221	0.0804646668
222	0.08005764547
223	0.07961141031
224	0.07918391398
225	0.07882853494
226	0.0784330214
227	0.07797201062
228	0.07757653958
229	0.07715872275
230	0.07668113132
231	0.07632692264
232	0.07600167132
233	0.07556043512
234	0.07515090073
235	0.07474679063
236	0.07433372019
237	0.07390869933
238	0.07342387682
239	0.0731977859
240	0.07285962402
241	0.07246877489
242	0.0721240548
243	0.07180438529
244	0.07141605998
245	0.07096342834
246	0.07064276061
247	0.07035232579
248	0.06995808383
249	0.06964843815
250	0.06931745183
251	0.06890400306
252	0.06855101312
253	0.06827726563
254	0.06785726101
255	0.06749991356
256	0.06717397825
257	0.06683479191
258	0.06642086014
259	0.06609995458
260	0.0657784438
261	0.0654695631
262	0.06511169455
263	0.06480219101
264	0.0644846892
265	0.06422065289
266	0.06393775848
267	0.06354990335
268	0.06316931294
269	0.0628801073
270	0.06256162473
271	0.06233691876
272	0.06208420545
273	0.06183941836
274	0.06158220924
275	0.06130326215
276	0.06102889391
277	0.06077360428
278	0.06047418842
279	0.06020499233
280	0.05992685955
281	0.05955441731
282	0.05922432748
283	0.05898836197
284	0.05882382208
285	0.05847912101
286	0.05824824709
287	0.05802124
288	0.05776893995
289	0.05747740202
290	0.05714164006
291	0.05689894158
292	0.05664246743
293	0.05641077648
294	0.05615252257
295	0.05587829408
296	0.05567328239
297	0.05547366616
298	0.05527140458
299	0.05507906524
300	0.05490858963
301	0.05470343024
302	0.05453004807
303	0.05426510297
304	0.05403066766
305	0.05373689748
306	0.05348020149
307	0.0532382976
308	0.05304498431
309	0.05283201731
310	0.05259408661
311	0.05238975599
312	0.05209756611
313	0.051921879
314	0.05173015773
315	0.05157011489
316	0.05133951658
317	0.05118050366
318	0.05102198876
319	0.05081848256
320	0.05056649812
321	0.05033595172
322	0.05011486695
323	0.04990565235
324	0.04966181846
325	0.04941864445
326	0.04927145013
327	0.04903961168
328	0.04877599248
329	0.0485258544
330	0.04837945654
331	0.0482619254
332	0.04817775337
333	0.04797423523
334	0.04773124367
335	0.04746154469
336	0.04723026789
337	0.04707116815
338	0.04684053724
339	0.04661571352
340	0.04645476871
341	0.04630083256
342	0.04617977251
343	0.04606446308
344	0.0458687813
345	0.04569805021
346	0.04552195156
347	0.04536168156
348	0.04510363676
349	0.04491478235
350	0.0351	0.04908351	0.0352	0.04895352	0.0353	0.04882353	0.0354	0.04865354	0.0355	0.04852355	0.0356	0.04838356	0.0357	0.04823357	0.0358	0.04802504918
359	0.0478021837
360	0.04757481543
361	0.04743350888
362	0.0472877309
363	0.04710646356
364	0.04693739571
365	0.04674830468
366	0.046590366	0.367	0.046445367	0368	0.0463156368	0369	0.046127369	0.370	0.045988370	0.371	0.045834371	0.372	0.04569372	0.0373	0.04550373	0.0374	0.045374	0.041375	0.045375	0.376	0.045059376	0.377	0.044930377	0.378	0.044812378	0.379	0.044669379	0.380	0.044544380	0.381	0.044341381	0382	0.0442275382	383	0.04411532383	384	0.04400616384	385	0.0438422385	0386	0.0437092386	387	0.04352786387	388	0.04335777388	389	0.04317694389	0.03931033477
390	0.03918427197
391	0.03908197137
392	0.03896629396
393	0.03885407415
394	0.03874036775
395	0.03862360707
396	0.0384925192
397	0.03838125784
398	0.03825924519
399	0.03815381188
400	0.03799675315
401	0.03789938542
402	0.03781018759
403	0.03770540775
404	0.03758415408
405	0.037497121
406	0.03734122042
407	0.03726432616
408	0.03717904644
409	0.03704637995
410	0.03690389124
411	0.03680363808
412	0.03672430155
413	0.03661016163
414	0.03653164092
415	0.03646686884
416	0.03634624236
417	0.03620844134
418	0.03608608563
419	0.03595212654
420	0.03585804925
421	0.03572934691
422	0.03563058431
423	0.03555774973
424	0.03546983137
425	0.0353729372
426	0.03522699559
427	0.03513232631
428	0.035074319
429	0.03498157528
430	0.03484303167
431	0.03473346197
432	0.03461803546
433	0.03448875452
434	0.03442306298
435	0.03436336256
436	0.03430159273
437	0.03422671276
438	0.03413806567
439	0.03402878066
440	0.03392998432
441	0.03381704043
442	0.03374395184
443	0.03364590471
444	0.03355240649
445	0.03343088779
446	0.03329371155
447	0.03320477215
448	0.03311644813
449	0.03298582903
450	0.03289328222
451	0.03279503059
452	0.0326876912
453	0.03262904567
454	0.032522027
455	0.03248158846
456	0.03234765012
457	0.03230407
458	0.03220125404
459	0.0321487668
460	0.03207951607
461	0.03198415177
462	0.03189206661
463	0.03182176
464	0.03172221519
465	0.03165694557
466	0.03156795684
467	0.03146390749
468	0.03135939292
469	0.03124594929
470	0.03118978755
471	0.03110579232
472	0.03100868977
473	0.03095388469
474	0.03087221913
475	0.03075710686
476	0.03068250362
477	0.03058386879
478	0.03049859368
479	0.03046087209
480	0.03035780241
481	0.03029019891
482	0.03022722508
483	0.03015612722
484	0.0300973292
485	0.02995999528
486	0.02984724099
